Campaign_ID,Measurement_ID,Campaign_Title,TX_ID,RX_ID,TX_Latitude,TX_Longitude,RX_Latitude,RX_Longitude,TX_RX_Separation_Distance,Measurement_Number,Track,Step,Rotation_Number,AOD_Azimuth,AOD_Elevation,AOA_Azimuth,AOA_Elevation,TX_Height,RX_Height,Carrier_Frequency,TX_Antenna_Gain,TX_Antenna_Azimuth_HPBW,TX_Antenna_Elevation_HPBW,TX_Antenna_Polarization,RX_Antenna_Gain,RX_Antenna_Azimuth_HPBW,RX_Antenna_Elevation_HPBW,RX_Antenna_Polarization,Environment,Environment_Setting,TR_Separation,Pr,Total_PL,PL_wrt_Free_Space_Reference_Distance,Free_Space_Reference_Distance,PLE_wrt_Free_Space_Reference_Distance,TX_Power,PN_Chip_Rate,Noise_Threshold_Before_Processing,Number_of_Multipath_Component,Multipath_Time_Resolution,RMS_Delay_Spread,Maximum_Peak_Delay,Maximum_Excess_Delay_10dB_Down_from_Max_Peak,Maximum_Excess_Delay_20dB_Down_from_Max_Peak,Measurement_Date,Calibration_Folder,Raw_PDP_Filename
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,10,90.0,-5.0,350.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.79798096373644,149.29798096373645,73.80443085419195,1,5.31761531600391,-3.5,500000000.0,-85.78768100709664,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_10/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,11,90.0,-5.0,358.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.66386255388952,149.16386255388952,73.67031244434502,1,5.307952073538575,-3.5,500000000.0,-85.6535625972497,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_11/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,12,90.0,-5.0,6.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.66790021711684,149.16790021711682,73.67435010757232,1,5.30824298750634,-3.5,500000000.0,-85.65760026047703,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_12/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,13,90.0,-5.0,14.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.57348426085598,149.073484260856,73.57993415131149,1,5.301440310088778,-3.5,500000000.0,-85.56318430421616,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_13/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,14,90.0,-5.0,22.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.56664936556228,149.06664936556228,73.57309925601778,1,5.300947855320461,-3.5,500000000.0,-85.55634940892246,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_14/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,15,90.0,-5.0,30.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.68664514080204,149.18664514080203,73.69309503125753,1,5.309593560800275,-3.5,500000000.0,-85.67634518416222,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_15/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,16,90.0,-5.0,38.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.66833409194138,149.16833409194138,73.67478398239687,1,5.3082742482231495,-3.5,500000000.0,-85.65803413530156,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_16/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,17,90.0,-5.0,46.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.64186396891724,149.14186396891725,73.64831385937275,1,5.306367073681181,-3.5,500000000.0,-85.63156401227744,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_17/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,18,90.0,-5.0,54.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.68949910869614,149.18949910869614,73.69594899915164,1,5.309799189421883,-3.5,500000000.0,-85.67919915205633,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_18/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,19,90.0,-5.0,62.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.6005491792797,149.1005491792797,73.60699906973521,1,5.30339033968823,-3.5,500000000.0,-85.59024922263988,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_19/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,20,90.0,-5.0,70.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.66145460767056,149.16145460767055,73.66790449812605,1,5.307778580815362,-3.5,500000000.0,-85.65115465103074,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_20/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,21,90.0,-5.0,78.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.72517296755768,149.22517296755768,73.73162285801318,1,5.312369493888262,-3.5,500000000.0,-85.71487301091787,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_21/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,22,90.0,-5.0,86.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.6357041784243,149.1357041784243,73.6421540688798,1,5.305923260269309,-3.5,500000000.0,-85.62540422178449,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_22/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,23,90.0,-5.0,94.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.62305169183672,149.12305169183674,73.62950158229224,1,5.305011647569572,-3.5,500000000.0,-85.61275173519691,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_23/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,24,90.0,-5.0,102.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.76465201336366,149.26465201336367,73.77110190381917,1,5.315213962387096,-3.5,500000000.0,-85.75435205672385,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_24/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,25,90.0,-5.0,110.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.65935947953368,149.1593594795337,73.66580936998919,1,5.307627626660705,-3.5,500000000.0,-85.64905952289388,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_25/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,26,90.0,-5.0,118.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.689976135735,149.189976135735,73.69642602619051,1,5.309833559259285,-3.5,500000000.0,-85.6796761790952,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_26/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,27,90.0,-5.0,126.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.72521423844157,149.22521423844157,73.73166412889707,1,5.312372467458841,-3.5,500000000.0,-85.71491428180175,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_27/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,28,90.0,-5.0,134.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.78472937632938,149.28472937632938,73.79117926678488,1,5.316660538040831,-3.5,500000000.0,-85.77442941968957,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_28/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,29,90.0,-5.0,142.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.76585451538938,149.26585451538938,73.77230440584488,1,5.315300602756996,-3.5,500000000.0,-85.75555455874957,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_29/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,30,90.0,-5.0,150.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.74160360710148,149.24160360710147,73.74805349755697,1,5.313553322819378,-3.5,500000000.0,-85.73130365046165,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_30/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,31,90.0,-5.0,158.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.722050181542,149.222050181542,73.72850007199749,1,5.312144496898874,-3.5,500000000.0,-85.71175022490218,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_31/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,32,90.0,-5.0,166.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.80924585962384,149.30924585962384,73.81569575007934,1,5.318426952679523,-3.5,500000000.0,-85.79894590298402,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_32/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,33,90.0,-5.0,174.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.70792527892218,149.20792527892218,73.71437516937767,1,5.311126796502856,-3.5,500000000.0,-85.69762532228236,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_33/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,34,90.0,-5.0,182.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.7153944936897,149.2153944936897,73.7218443841452,1,5.311664954041457,-3.5,500000000.0,-85.70509453704989,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_34/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,35,90.0,-5.0,190.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.68164254012736,149.18164254012737,73.68809243058287,1,5.30923312301003,-3.5,500000000.0,-85.67134258348754,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_35/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,36,90.0,-5.0,198.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.64750005775636,149.14750005775636,73.65394994821186,1,5.306773154345802,-3.5,500000000.0,-85.63720010111653,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_36/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,37,90.0,-5.0,206.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-98.59532868370306,149.09532868370306,73.60177857415856,1,5.303014202552367,-3.5,500000000.0,-85.58502872706325,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_37/IQsquared_L1_RX1_Meas1.txt
9,1,140_GHz_Outdoor_Fall_2020,1,1,Not Available,Not Available,Not Available,Not Available,24.43,1,1,1,38,90.0,-5.0,214.0,5.0,4.0,1.5,142,27.0,8.0,8.0,V,27.0,8.0,8.0,V,Outdoor,LOS,24.43,-99.0195061073091,149.5195061073091,74.0259559977646,1,5.3335762208264015,-3.5,500000000.0,-86.00920615066929,0,2,0.0,0.0,0.0,0.0,09.23.2020,1,ID9__140_GHz_Outdoor_Fall_2020/ID9_1__142_GHz_BaseStation/RawData/Locations/09.23.2020/142_GHz/L1/RX_1/RX_Sweep/Measurement_1/Rot_38/IQsquared_L1_RX1_Meas1.txt
